codice_istat,forza_lavoro,occupazione
16156,0.6134642356241234,0.9597622313671696
12061,0.449438202247191,0.925
54046,0.4366306027820711,0.911504424778761
96031,0.5394190871369294,0.9230769230769231
17191,0.4733606557377049,0.9264069264069265
78121,0.4329580348004094,0.7927501970055162
97066,0.5789115646258504,0.9377203290246768
10036,0.4718816067653277,0.9632616487455197
75061,0.4341710427606902,0.832829373650108
94006,0.4630484988452656,0.9376558603491272
61066,0.46560402684563756,0.7837837837837838
15166,0.5498367438498541,0.9223934723481414
52021,0.552771855010661,0.9469623915139826
76096,0.4318004676539361,0.7969314079422383
95041,0.43638982237157947,0.8690869086908691
80011,0.48448687350835323,0.8177339901477833
16201,0.540587219343696,0.9424920127795527
12106,0.584607794770597,0.9409282700421941
8011,0.5330168321104877,0.9178137651821863
96076,0.5741265344664778,0.9342105263157895
9046,0.4045977011494253,0.9318181818181818
51031,0.5282079646017699,0.9361256544502617
93016,0.41620111731843573,0.9328859060402684
80056,0.35869041887337505,0.825503355704698
66106,0.468187274909964,0.8538461538461538
34021,0.5995732574679943,0.9311981020166074
48016,0.5222427856604291,0.9337183357395984
29026,0.5243472124206069,0.9098250336473755
94051,0.4069069069069069,0.9188191881918819
15211,0.5921725731895223,0.9416111573688593
7021,0.5040064102564102,0.9650238473767886
49006,0.49530075187969924,0.9341284901057197
16246,0.5186721991701245,0.94775
8056,0.4932194876946258,0.9256619144602851
27001,0.5404040404040404,0.9252336448598131
30016,0.5442578302315025,0.9410619961078677
13186,0.5059171597633136,0.9532163742690059
44011,0.530975915355701,0.8951232302045097
28036,0.5808138584736068,0.9392234102419809
70021,0.40964493905670374,0.8848641655886158
72001,0.4705914687774846,0.8434762294124518
6031,0.4070175438596491,0.9482758620689655
71056,0.446559601273709,0.863587040768873
17011,0.5381526104417671,0.9421641791044776
7066,0.593878042901904,0.9569805194805194
26011,0.5770925110132159,0.924618320610687
30106,0.5475051264524948,0.9425717852684145
12016,0.5352422907488987,0.941358024691358
4006,0.5342465753424658,0.9743589743589743
69031,0.4658246656760773,0.9059011164274322
5041,0.5474452554744526,0.9733333333333334
70066,0.4400715563506261,0.8048780487804879
89011,0.39824842263866655,0.7445022463939466
72046,0.4836219304749858,0.8235930735930735
6076,0.4959016393442623,0.9242424242424242
25021,0.5227323378649432,0.9391387763803027
67006,0.5146796431467965,0.8931610463283959
13006,0.583417593528817,0.9445407279029463
22006,0.5607450458651355,0.9500499500499501
36001,0.6073564593301436,0.9502708025603152
3016,0.5553903345724907,0.9185631414547077
68041,0.5476756895775735,0.898215543554825
4051,0.5480153649167734,0.969626168224299
69076,0.4237947122861586,0.9009174311926605
5086,0.4812286689419795,0.925531914893617
24031,0.45454545454545453,0.9384615384615385
66016,0.4174397031539889,0.9511111111111111
108001,0.5727323673044592,0.950377411238468
41041,0.5552099533437014,0.9495798319327731
6121,0.4734271760988222,0.9182847896440129
25066,0.5506329113924051,0.9126436781609195
92071,0.5351860152398028,0.8140703517587939
109036,0.5156985871271585,0.9482496194824962
1261,0.5315186246418339,0.9730458221024259
58051,0.46772366930917325,0.7990314769975787
87031,0.48794185662371986,0.7992552471225457
4097,0.47,0.9716312056737588
23042,0.6213894237890683,0.9489868891537545
65027,0.38113795791114574,0.8609406952965235
107012,0.4593237361901574,0.7886297376093294
1037,0.5207823960880196,0.9436619718309859
43022,0.5013837638376384,0.9245630174793008
85007,0.42078692202900875,0.7358217482384308
4007,0.5314285714285715,0.967741935483871
6167,0.5245746691871456,0.9405405405405406
2072,0.511204481792717,0.9178082191780822
21017,0.6210183678214368,0.9782852864095845
63002,0.395460514710206,0.7080194290245837
4187,0.5463235294117647,0.9690444145356663
22052,0.5405982905982906,0.9525691699604744
64037,0.4014388489208633,0.8136200716845878
106022,0.3711340206185567,0.8166666666666667
28082,0.5764551134495232,0.9329720479178552
4142,0.5669333333333333,0.9651928504233303
23087,0.5244655581947744,0.9524456521739131
42032,0.5565403422982885,0.9176276771004942
84017,0.43992410697996864,0.7039064443891515
98057,0.583547557840617,0.9515418502202643
24122,0.5523286700903134,0.9438922731644758
66107,0.47686832740213525,0.8768656716417911
62012,0.49955317247542447,0.8488372093023255
21062,0.6315436241610738,0.9776833156216791
63047,0.37817258883248733,0.7768456375838926
24077,0.556910569105691,0.9468196037539103
22097,0.5133531157270029,0.9402697495183044
18002,0.5920398009950248,0.9495798319327731
83027,0.4931552587646077,0.8381855111712931
66062,0.5296482412060302,0.9165085388994307
80057,0.4557986594157076,0.8154827968923418
94052,0.4994325802125245,0.8504441231150589
108047,0.5523056653491436,0.9384541984732825
19037,0.6008869179600886,0.9348093480934809
61022,0.48153097114070254,0.8347473845368717
103007,0.3935483870967742,0.9562841530054644
1127,0.5943109638221485,0.9312267657992565
39017,0.596652719665272,0.9460028050490884
81002,0.4240214888718342,0.8877828054298642
21107,0.5904255319148937,0.9872372372372372
63092,0.44747671648256443,0.6553727008712488
82037,0.42814549791293977,0.9122562674094707
62057,0.42615938766321476,0.866877971473851
76052,0.4525235243798118,0.7977315689981096
78122,0.4274350019402406,0.7544257830231502
22142,0.49348534201954397,0.966996699669967
18047,0.4902143522833178,0.9239543726235742
60032,0.42745098039215684,0.8165137614678899
102017,0.5428856382978723,0.8291488058787507
4232,0.5575123830489819,0.9693978282329714
19082,0.5695067264573991,0.9212598425196851
61067,0.45467602936482604,0.7707967707967708
80012,0.48259303721488594,0.8723051409618574
1172,0.48787061994609165,0.8950276243093923
7022,0.5796747967479675,0.9396914446002805
16022,0.5080385852090032,0.939873417721519
58007,0.5146277537720478,0.8444597384721266
35012,0.6103695105436254,0.9218172213417856
95087,0.42561576354679803,0.8726851851851852
17057,0.5094850948509485,0.9647001934235977
82082,0.40392561983471076,0.8491048593350383
101027,0.4511059371362049,0.8038709677419354
22187,0.5587515299877601,0.9759036144578314
18092,0.5426646706586826,0.92
60077,0.3460620525059666,0.896551724137931
15032,0.4996876394466756,0.9301661010894803
57017,0.39414414414414417,0.8457142857142858
99002,0.5392265193370166,0.8793545081967213
31007,0.5028128717009034,0.9001981970462246
45002,0.3987341772151899,0.935064935064935
1217,0.5152023876142511,0.9174511223750905
16067,0.5900383141762452,0.9428571428571428
58052,0.538707102952913,0.8755555555555555
17102,0.5902661232318389,0.9378554021121039
36047,0.5111215172090845,0.9358680714612918
78032,0.2966360856269113,0.9072164948453608
37037,0.5869889797369356,0.9442829457364341
18137,0.566341754525562,0.9430979978925185
14042,0.5135135135135135,0.9473684210526315
56027,0.4835249042145594,0.847068145800317
98012,0.6254901960784314,0.8884012539184953
65117,0.3264150943396226,0.7687861271676301
92027,0.4954954954954955,0.6727272727272727
15077,0.5321690727689979,0.9123466984738661
57062,0.4155844155844156,0.9
76007,0.4847593844947564,0.8354225636878285
1262,0.51430781129157,0.9428571428571428
16112,0.4755700325732899,0.9383561643835616
12017,0.5164948453608248,0.9374584165003327
54002,0.5692945153200305,0.8946561961310094
17147,0.5899513776337115,0.9407378335949764
13052,0.53077975376197,0.9471649484536082
78077,0.5526007039499413,0.8032554847841472
97022,0.5531484690930099,0.9227154046997389
69077,0.29896907216494845,0.8620689655172413
83072,0.46484698097601324,0.83570581257414
18182,0.5027266028002948,0.9217238346525946
33032,0.5229614466052542,0.9322155532359081
75017,0.45348837209302323,0.8256410256410256
15122,0.6353394604209902,0.9356042930471302
11027,0.5123237597911228,0.9089797166445827
53012,0.44848954298993027,0.9602763385146805
1307,0.49379652605459057,0.9318816303740927
16157,0.5627496321210848,0.9297721329846843
12062,0.5681028492008339,0.9033639143730887
54047,0.4987951807228916,0.9178743961352657
96032,0.5279503105590062,0.9186274509803921
65072,0.5235582822085889,0.8162643543473166
17192,0.556861499364676,0.9053051911009697
13097,0.5640256959314776,0.9400151860288535
9002,0.518278842903366,0.9161386507640701
97067,0.4628632938643703,0.9511627906976744
79157,0.3861709067188519,0.831081081081081
52022,0.5496155694377703,0.9215300546448087
94007,0.4758893280632411,0.8654485049833887
10037,0.4530344027831465,0.9377133105802048
76097,0.4184115523465704,0.8835202761000863
95042,0.49795918367346936,0.819672131147541
75062,0.398894801473598,0.7778347870702924
103052,0.489593657086224,0.9251012145748988
16202,0.5453357721452835,0.9372304743651174
12107,0.5568274734260016,0.937836514929026
8012,0.5018450184501845,0.9117647058823529
96077,0.5167674546454095,0.9164893617021277
9047,0.46272189349112425,0.9411764705882353
51032,0.500366568914956,0.9362637362637363
93017,0.5525642665302468,0.9438722370096053
1082,0.5296862501111013,0.9135833543082473
20027,0.5668142745506642,0.9230238970588235
71012,0.43863879957127544,0.7556505803298718
34022,0.4,0.9731182795698925
30062,0.534703196347032,0.9410760034158838
49007,0.49937071170476227,0.9049593495934959
16247,0.47024504084014,0.9330024813895782
8057,0.4843205574912892,0.8705035971223022
27002,0.5577796467619849,0.9291314837153196
15167,0.571689312512675,0.932245477119546
13187,0.4669421487603306,0.9469026548672567
28037,0.5017764416507242,0.9208877995642701
70022,0.369727047146402,0.8322147651006712
72002,0.4861424758776432,0.810670045045045
109037,0.5594798083504449,0.922681673599217
6032,0.42892156862745096,0.9714285714285714
48017,0.5242786167450325,0.9319476529711294
7067,0.547085201793722,0.9590163934426229
26012,0.5421138673679722,0.9256588435820112
30107,0.4959349593495935,0.9781420765027322
58097,0.5037237197653727,0.8916655763443674
69032,0.40504939626783754,0.948509485094851
40007,0.5611800201139792,0.9367852875917392
13232,0.5541086663673103,0.9359805510534847
17012,0.5285285285285285,0.9583333333333334
5042,0.4956521739130435,0.956140350877193
70067,0.4611231101511879,0.8899297423887588
89012,0.46359840232389254,0.7881339338163306
6077,0.4383561643835616,0.925
25022,0.5075914423740511,0.9537729435757988
67007,0.4688017669795693,0.8409893992932862
26057,0.566798418972332,0.9189330543933054
68042,0.4660234899328859,0.8901890189018902
36002,0.6354335620711167,0.9371686628706067
72047,0.4840545668082031,0.8493840985442329
4052,0.4377104377104377,0.9615384615384616
92117,0.41855670103092785,0.8362068965517241
13007,0.5711252653927813,0.9450640231309376
5087,0.5448154657293497,0.9397849462365592
24032,0.5610434782608695,0.9417234965902046
66017,0.43946188340807174,0.8188775510204082
108002,0.5561797752808989,0.9474747474747475
6122,0.48299319727891155,0.9559859154929577
25067,0.5183374083129584,0.964622641509434
44012,0.5176651305683564,0.8864985163204748
64082,0.43482397716460514,0.7549234135667396
29027,0.5215163934426229,0.9273084479371316
3062,0.5310734463276836,0.9124386252045826
22007,0.5615806172483415,0.9522342064714946
87032,0.40506047339912443,0.7785308664590584
4098,0.4935064935064935,0.9473684210526315
23043,0.5626404008985657,0.9699017199017199
65028,0.44371017229171583,0.8611702127659574
107013,0.4331514324693042,0.8
1038,0.5557437200112899,0.9327069578466226
43023,0.5233018663194444,0.9148307500907159
85008,0.41173120728929385,0.7676348547717843
37038,0.5944607974310945,0.9441818591042088
6168,0.5143824027072758,0.930921052631579
21018,0.6220355731225297,0.982525814138205
63003,0.4220421393841167,0.8218125960061444
3108,0.5555555555555556,0.9128165771297007
22053,0.5536791314837153,0.9578794480755265
64038,0.49316034409815257,0.8101229625393194
106023,0.3627450980392157,0.7567567567567568
4143,0.5343218012081274,0.9295991778006166
23088,0.580122591943958,0.9328301886792453
42033,0.5672478206724783,0.9396267837541163
84018,0.40071627536808596,0.7750744786494538
19038,0.5314183123877917,0.9256756756756757
1083,0.5428571428571428,0.9239766081871345
66108,0.4148148148148148,0.8511904761904762
75018,0.4174972314507198,0.8620689655172413
2118,0.4844961240310077,0.94
21063,0.6600331674958541,0.9824120603015075
63048,0.47260200621140186,0.682604426316187
3153,0.5232815964523282,0.9194915254237288
22098,0.5501776198934281,0.9556093623890234
64083,0.4114750061561192,0.8120885697187313
83028,0.4765287214329833,0.8224238496435515
24078,0.5380877518936688,0.9232403718459495
66063,0.29545454545454547,0.863905325443787
4188,0.35507246376811596,0.9591836734693877
57018,0.45083932853717024,0.8723404255319149
65118,0.48840159478071765,0.8534322820037106
61023,0.45971223021582736,0.8701095461658842
103008,0.5365064695009242,0.9349698535745047
108048,0.5675471698113208,0.93572695035461
1128,0.503463687150838,0.927208166888593
39018,0.557449005938549,0.952755905511811
81003,0.4177924217462932,0.8150630914826499
2163,0.5590361445783133,0.9310344827586207
21108,0.6343861116921147,0.9868117375535773
17013,0.5897435897435898,0.9555966697502313
82038,0.4110867178924259,0.8504672897196262
60033,0.4859595679867073,0.8650558468201505
62058,0.48083333333333333,0.8455063134439218
76053,0.41062124248496995,0.8594436310395315
18048,0.5418234442836469,0.9177350427350427
83073,0.4914914914914915,0.7352342158859471
102018,0.3742690058479532,0.8295454545454546
4233,0.4848116646415553,0.9473684210526315
19083,0.5014005602240896,0.9575418994413408
61068,0.42150333016175073,0.7934537246049661
103053,0.47478386167146974,0.91350531107739
1173,0.5578512396694215,0.9407407407407408
16023,0.48815399802566634,0.9413549039433772
58008,0.4225239616613419,0.888468809073724
30063,0.5544167886774036,0.9427816901408451
58053,0.5246338215712384,0.9086294416243654
95088,0.423728813559322,0.81
17058,0.4969040247678019,0.9190031152647975
36003,0.5909535110987016,0.940231514292464
22188,0.5541327124563445,0.9569327731092437
18093,0.541871921182266,0.8977272727272727
60078,0.4600977198697068,0.8530973451327434
79023,0.4658218325204939,0.8368835797622031
80058,0.31669535283993117,0.9130434782608695
99003,0.576552210724365,0.9176014684886804
3018,0.5488867376573088,0.9347442680776014
54048,0.45517241379310347,0.9155844155844156
1218,0.5354046242774566,0.941970310391363
45003,0.4850863972521117,0.8937861271676301
16068,0.5778994524639124,0.9310938845822567
35013,0.5297393065046824,0.9374104156712852
17103,0.5341256978209976,0.9266689143627782
78033,0.4470521774856204,0.8197587593337162
18138,0.5015105740181269,0.9040160642570281
14043,0.5314401622718052,0.9656488549618321
56028,0.417490494296578,0.9380692167577414
98013,0.49265687583444595,0.9390243902439024
15078,0.6146206896551724,0.9461400359066428
34023,0.5871010638297872,0.9533786334465836
76008,0.49250149970005996,0.781973203410475
91083,0.4562955254942768,0.8586088939566705
1263,0.6328767123287671,0.9393939393939394
16113,0.5828488372093024,0.9123619522622016
58098,0.5339935760171306,0.8781954887218045
54003,0.5341833966359197,0.9304215337734891
22143,0.552130898021309,0.9503790489317712
17148,0.5064350064350064,0.9504447268106735
13053,0.5744579461520133,0.9498133554541683
78078,0.4369846878680801,0.816711590296496
97023,0.5554695961627727,0.9406685236768803
9003,0.4674640178390432,0.9470945359930616
69078,0.34854771784232363,0.8809523809523809
18183,0.5,0.9322033898305084
33033,0.53125,0.9467787114845938
98058,0.5361990950226244,0.9423347398030942
11028,0.40029542097488924,0.9354243542435424
53013,0.5324515533681944,0.9526285384170999
1308,0.53309265944645,0.9119638826185101
16158,0.5654205607476636,0.9293764087152517
12063,0.5257301808066759,0.9391534391534392
31008,0.49870533402382183,0.9293873312564901
96033,0.4198019801980198,0.9009433962264151
65073,0.49121474024123846,0.7925367362722351
17193,0.5838349097162511,0.9381443298969072
13098,0.5547024952015355,0.9377162629757786
78123,0.47091456649231256,0.8633456748569506
97068,0.5754923413566739,0.9543726235741445
10038,0.40594059405940597,0.9512195121951219
75063,0.45379081350304373,0.8412195121951219
94008,0.4589861751152074,0.7831325301204819
15168,0.5614539748953975,0.9287377736376339
76098,0.5211372989150767,0.8162239770279971
72003,0.4904238618524333,0.902475458813487
52023,0.5526675786593708,0.9566831683168316
12108,0.5519273500144913,0.9294591283038683
8013,0.4097222222222222,0.9322033898305084
96078,0.4517133956386293,0.9310344827586207
80013,0.4060356652949246,0.8398648648648649
108003,0.5793222949557182,0.943502824858757
13143,0.5743165287183346,0.9299502139924885
9048,0.48508430609597925,0.8957219251336899
51033,0.49299033619164284,0.9229707344008835
93018,0.5638070849338455,0.93111279333838
29028,0.500965250965251,0.9595375722543352
71013,0.39645776566757496,0.8591065292096219
20028,0.5697203471552555,0.9377115775220041
57063,0.45454545454545453,0.8869565217391304
15213,0.5887858492186159,0.9283943415487823
62013,0.41841004184100417,0.8675
72048,0.4758760460251046,0.8487429591976919
90003,0.49110663761961226,0.8349710820371722
79068,0.42105263157894735,0.8486842105263158
16248,0.512,0.90625
8058,0.5702380952380952,0.9102296450939458
27003,0.564905488499203,0.9421487603305785
13188,0.5398471615720524,0.9307381193124368
28038,0.5420506912442397,0.9386291179596175
